Field_Id,Area,Subregion,y
2399,2.64985,3,Lucern
2400,4.38177,3,Lucern
2402,1.78221,3,Vacant
2403,1.42651,3,Grass
2404,3.87401,3,Grass
2405,1.01636,3,Grass
2407,4.62289,3,Vineyard
2408,2.90542,3,Grass
2410,0.810008,3,Maize
2411,0.714305,3,Lucern
2413,0.853787,3,Lucern
2416,0.665434,3,Vineyard
2418,3.29801,3,Maize
2419,0.740131,3,Lucern
2422,2.20545,3,Vacant
2423,3.06352,3,Maize
2425,1.44422,3,Lucern
2426,1.99405,3,Vacant
2427,4.17432,3,Lucern
2430,1.9983,3,Maize
2431,4.30925,3,Vineyard
2432,2.07676,3,Cotton
2434,1.37529,3,Vacant
2435,2.60338,3,Cotton
2438,4.64338,3,Cotton
2440,3.10824,3,Cotton
2443,3.19591,3,Lucern
2444,3.81573,3,Cotton
2447,2.99955,3,Vineyard
2450,2.07514,3,Lucern
2451,1.06187,3,Lucern
2452,2.48126,3,Lucern
2454,0.926479,3,Vacant
2455,1.84038,6,Vineyard
2457,1.43678,6,Vineyard
2459,5.64402,6,Lucern
2460,8.56813,6,Vineyard
2461,7.19391,6,Cotton
2463,1.62522,6,"Vineyard & Pecan (""Intercrop"")"
2466,3.46351,6,Vineyard
2467,2.59451,6,Lucern
2468,5.63323,6,Lucern
2469,1.75972,6,"Vineyard & Pecan (""Intercrop"")"
2470,5.23591,6,"Vineyard & Pecan (""Intercrop"")"
2471,6.09121,6,Lucern
2473,2.87748,6,Vineyard
2474,5.99773,6,Lucern
2475,0.765406,6,Vineyard
2476,1.14963,6,Vineyard
2477,1.20424,3,Lucern
2478,3.55875,3,Vacant
2479,0.607114,6,Vineyard
2480,1.48064,6,Vineyard
2481,2.2762,6,Vineyard
2483,0.169488,6,Vineyard
2484,0.215317,6,Vineyard
2487,4.47082,6,Cotton
2488,1.92827,6,Vacant
2489,4.37957,6,Vacant
2491,8.8002,6,Lucern
2492,1.37051,6,Lucern
2493,7.29002,6,Maize
2494,5.61458,6,Cotton
2495,2.86011,6,Cotton
2496,0.768255,6,Lucern
2497,2.54975,6,Cotton
2499,3.95438,6,Lucern
2500,2.19946,6,Cotton
2502,1.57878,6,Cotton
2503,1.55622,6,Vacant
2504,3.00642,6,Cotton
2505,3.81123,6,Cotton
2506,8.89974,6,Cotton
2507,7.47739,6,Cotton
2509,6.42854,6,Lucern
2510,6.09193,6,Lucern
2511,1.83358,6,Vineyard
2512,1.48519,6,Vineyard
2514,3.30968,2,Lucern
2517,2.81072,6,Cotton
2518,0.278495,6,Vineyard
2519,3.07133,6,Vineyard
2520,0.279035,6,Vineyard
2522,0.139866,6,Dates
2523,2.4711,6,Vineyard
2524,4.38551,6,Vineyard
2526,0.0949909,5,Vineyard
2532,5.72827,0,Vineyard
2533,1.96204,0,Vineyard
2546,1.84171,7,Vineyard
2547,6.67066,7,Vineyard
2548,0.710575,7,Vineyard
2550,0.950985,7,Maize
2553,1.34393,6,"Vineyard & Pecan (""Intercrop"")"
2554,1.2029,6,Maize
2556,0.888977,6,Maize
2558,4.33883,6,Maize
2560,1.56133,6,Vineyard
2563,3.64511,6,Maize
2564,1.33386,6,Vineyard
2565,6.02282,6,Vineyard
2567,3.01568,6,Vineyard
2568,4.22883,6,Vineyard
2569,3.8592,6,Vineyard
2571,0.776296,6,Vineyard
2572,7.18591,6,Vineyard
2573,2.75455,6,Vineyard
2574,2.86594,6,Vineyard
2575,4.65394,6,Vineyard
2576,3.67729,6,Vineyard
2577,2.8601,6,Vineyard
2578,2.19012,6,Vineyard
2579,5.4494,6,Lucern
2580,3.95156,6,Lucern
2581,1.62792,6,Lucern
2583,2.25799,6,Lucern
2585,5.75182,6,Lucern
2586,1.62929,6,Lucern
2588,1.73638,6,Vineyard
2590,1.71666,6,Vineyard
2591,2.28263,6,Vineyard
2592,0.850645,6,Vineyard
2593,2.0469,6,Vineyard
2594,1.10852,6,"Vineyard & Pecan (""Intercrop"")"
2596,2.53807,6,"Vineyard & Pecan (""Intercrop"")"
2597,0.757287,6,Vineyard
2598,1.90753,6,Vacant
2601,0.465658,6,Vineyard
2603,3.47896,6,Vineyard
2604,1.4216,6,Lucern
2607,1.14373,6,Vineyard
2608,2.9713,6,Lucern
2609,2.73547,6,Lucern
2611,0.944548,6,Vineyard
2613,5.92779,3,Vacant
2614,0.758171,1,Lucern
2615,6.55713,1,Vacant
2616,0.143829,1,Vineyard
2617,0.310547,1,Vineyard
2618,1.60265,1,Vineyard
2619,2.28997,1,Vineyard
2620,1.21463,1,Lucern
2622,0.746861,1,Lucern
2624,3.02925,3,Maize
2625,2.52263,3,Maize
2626,0.980884,1,Maize
2627,0.824654,1,Maize
2628,6.3402,1,Vineyard
2629,12.6714,1,Maize
2630,7.40798,1,Vacant
2631,15.7143,1,Lucern
2632,1.13274,1,Maize
2633,1.09163,1,Maize
2635,3.72548,1,Maize
2636,1.99637,1,Vineyard
2637,1.19993,1,Vineyard
2639,1.94535,1,Vineyard
2640,2.14683,1,Vineyard
2641,0.852831,1,Vineyard
2642,1.86711,1,Vineyard
2643,0.544416,1,Vacant
2645,0.882058,3,Maize
2652,0.611882,3,Maize
2653,2.52325,3,Maize
2654,2.55981,3,"Vineyard & Pecan (""Intercrop"")"
2655,1.35184,3,Vineyard
2656,0.950313,3,Vineyard
2657,0.824306,3,Vineyard
2658,5.61958,1,Vacant
2659,1.76565,1,Vacant
2661,9.09968,3,Vineyard
2662,1.0724,1,Vacant
2666,0.433515,1,Lucern
2667,0.654191,1,Grass
2668,1.56098,1,Vineyard
2669,0.806713,1,Vacant
2670,1.99617,1,Vacant
2672,3.9535,1,Vacant
2676,0.874911,4,Lucern
2677,1.98504,4,Vineyard
2678,1.8715,4,Vineyard
2679,2.82772,4,"Vineyard & Pecan (""Intercrop"")"
2683,2.4745,4,Lucern
2684,0.0379999,4,Vineyard
2685,0.0827169,4,Vineyard
2686,2.17547,4,"Vineyard & Pecan (""Intercrop"")"
2689,1.26779,4,Lucern
2690,0.503375,4,Vineyard
2691,2.17385,4,Lucern
2692,1.72668,4,Lucern
2697,3.34805,1,Lucern
2700,5.41532,3,Pecan
2701,5.61024,3,Cotton
2702,6.17982,3,Lucern
2703,2.50082,3,Lucern
2704,1.17599,3,Vineyard
2705,2.72667,3,Vineyard
2708,2.96803,3,Vacant
2709,2.87379,3,Vacant
2711,2.20648,3,Cotton
2712,4.87364,3,Cotton
2713,2.0644,3,Cotton
2714,0.689082,3,Cotton
2716,0.290147,3,Cotton
2717,0.137132,3,Cotton
2718,0.476086,3,Cotton
2719,1.58886,3,Cotton
2720,2.83159,3,Cotton
2721,0.381175,3,Cotton
2723,4.0382,3,Cotton
2724,4.01933,3,Vacant
2728,0.922003,3,Vineyard
2729,0.43135,3,Vineyard
2731,0.951969,3,Vineyard
2736,1.43809,3,Vineyard
2738,0.806924,3,Vineyard
2742,0.576906,3,Lucern
2743,0.193108,3,Vacant
2744,2.92676,5,Vacant
2745,1.30372,5,Vineyard
2746,1.02323,5,Vineyard
2747,1.82921,5,Lucern
2748,4.60294,5,Maize
2751,4.68201,5,Maize
2752,2.61069,5,Maize
2753,2.64929,5,Maize
2754,3.03681,5,Maize
2755,2.47013,5,Maize
2756,1.52031,5,Vacant
2757,3.71654,5,Maize
2758,1.13036,5,Maize
2759,1.02911,5,Maize
2760,2.61752,5,Maize
2761,2.55296,5,Maize
2762,2.87484,5,Maize
2763,2.89566,5,Vineyard
2764,3.99157,5,Vineyard
2765,0.654029,5,Vacant
2766,0.347138,5,Lucern
2767,1.78813,5,Vacant
2768,4.03585,5,Vineyard
2769,1.73136,5,Maize
2770,2.08197,5,Maize
2771,1.34582,5,Vineyard
2772,2.58752,5,Maize
2773,2.53594,5,Vineyard
2776,1.50919,5,Vineyard
2778,2.86766,5,Lucern
2779,2.41786,5,Vacant
2782,1.45057,5,Vacant
2784,1.25387,5,Vineyard
2785,1.51313,5,Vineyard
2786,4.3258,5,Vacant
2787,2.70513,5,Vineyard
2789,8.98848,5,Maize
2790,13.7165,5,Maize
2792,2.21819,2,Lucern
2793,2.24118,2,Vineyard
2794,0.989446,2,Vineyard
2798,2.27254,2,Maize
2799,3.19284,2,Lucern
2800,0.230469,2,Vacant
2801,0.501287,2,Vacant
2802,3.47874,2,Lucern
2803,2.61427,2,Lucern
2806,3.85068,2,Vineyard
2808,2.58131,2,Lucern
2809,2.72788,2,Maize
2810,2.90306,2,Maize
2811,2.95917,2,Maize
2812,2.53107,2,Maize
2813,0.437954,2,Lucern
2814,2.45943,2,Vineyard
2817,0.657748,2,Vineyard
2819,1.38573,3,Vineyard
2820,3.21496,3,Vineyard
2821,2.8719,3,Vineyard
2822,2.98498,3,Vineyard
2823,0.177549,3,Vineyard
2824,1.82457,3,Vineyard
2825,3.48094,3,Lucern
2827,0.923482,3,Vineyard
2828,2.5835,3,Lucern
2829,1.55063,3,Vineyard
2831,0.122714,3,Maize
2832,1.56575,3,Maize
2833,2.62678,3,Vineyard
2834,2.6053,3,Vineyard
2835,3.34164,3,Maize
2837,2.21404,3,Lucern
2838,4.17315,3,Vineyard
2839,1.27201,3,Lucern
2841,1.17262,3,Vineyard
2842,1.23508,3,Vineyard
2843,1.27695,3,Maize
2845,3.41995,3,Lucern
2846,2.34476,3,Lucern
2847,2.8962,3,Lucern
2848,1.3877,3,Maize
2851,1.39148,3,Vineyard
2852,1.79345,0,Vineyard
2855,3.1522,2,Lucern
2856,0.324756,2,Vineyard
2857,1.96262,2,Vineyard
2858,5.13186,2,Maize
2859,2.41201,2,Lucern
2860,0.525461,2,Vineyard
2862,3.38186,2,Vineyard
2863,2.28693,2,Vineyard
2864,3.50027,2,Lucern
2865,3.64674,2,Vineyard
2869,2.88151,2,Vineyard
2871,0.34164,2,Vineyard
2873,0.153234,2,Vineyard
2875,1.4827,2,Vineyard
2876,0.245031,2,Vineyard
2877,2.24378,2,Lucern
2879,1.98182,2,Vacant
2880,1.01512,3,Lucern
2881,0.563292,3,Vacant
2883,1.15508,3,Maize
2887,0.620225,3,Lucern
2888,1.50602,3,Maize
2890,0.801641,3,Maize
2892,1.91951,3,Maize
2893,0.599379,3,Vineyard
2894,4.75529,3,"Vineyard & Pecan (""Intercrop"")"
2895,1.15846,3,"Vineyard & Pecan (""Intercrop"")"
2896,0.756026,3,Lucern
2897,1.05901,3,Vineyard
2898,2.65521,3,Vineyard
2899,0.158009,3,Vineyard
2900,0.242426,3,Vineyard
2901,1.46237,3,Vineyard
2902,3.17541,3,Vineyard
2904,1.66413,1,Vineyard
2905,7.08985,1,Vineyard
2906,2.43009,1,Lucern
2909,5.41639,1,Vineyard
2910,1.68052,3,Vineyard
2911,0.21326,3,Lucern
2912,0.639138,3,Lucern
2914,0.419071,3,Vineyard
2916,5.50296,3,Lucern
2917,1.13923,3,Lucern
2918,2.89153,3,Lucern
2920,0.757289,3,Lucern
2921,1.39531,3,Lucern
2922,1.02985,3,Vacant
2923,0.404643,3,Vacant
2924,0.150701,3,Lucern
2925,2.55197,3,Vacant
2927,1.32529,3,Cotton
2929,1.22112,3,Lucern
2930,0.290323,3,Vineyard
2931,1.04568,3,Vineyard
2932,0.483357,3,Vineyard
2935,1.14397,3,Maize
2936,1.76572,3,Maize
2937,1.11042,3,Vineyard
2938,3.58912,3,Vineyard
2939,1.7266,3,Vineyard
2940,1.11934,3,Vacant
2941,3.03623,3,Vineyard
2942,2.58978,3,Cotton
2944,2.00115,3,Vineyard
2946,0.989947,3,Vineyard
2947,3.46134,3,Vineyard
2949,2.29805,3,Vineyard
2950,3.29471,3,Cotton
2951,0.484779,3,Vineyard
2952,0.337989,3,Vineyard
2954,2.88294,6,Vineyard
2957,1.60659,6,Vineyard
2958,3.44046,6,Vineyard
2961,2.48114,6,Vineyard
2962,3.07007,6,Vineyard
2963,2.99134,6,Vineyard
2965,2.16793,6,Maize
2967,2.98785,6,Vacant
2968,3.67649,6,Vacant
2969,3.49462,6,Vacant
2970,3.11658,6,Vacant
2971,2.83957,6,Lucern
2973,1.16751,6,Lucern
2974,2.05924,6,Lucern
2976,1.51615,6,Vacant
2977,0.84539,6,Lucern
2981,0.623605,6,Grass
2982,1.10316,6,Lucern
2983,1.26841,6,Vacant
2984,1.29399,6,Vacant
2985,1.00484,6,Cotton
2986,5.11606,6,Cotton
2987,2.29489,6,Cotton
2990,2.07853,6,Vineyard
2991,7.28684,6,Vacant
2992,10.5486,6,Vacant
2993,0.47415,6,Vacant
2994,3.18174,6,Vacant
2995,2.77452,6,Vacant
2996,1.34886,6,Vacant
2997,1.00189,6,Vacant
2998,3.17223,6,Lucern
2999,2.64945,6,Lucern
3000,2.16002,6,Cotton
3001,1.53078,6,Lucern
3002,2.90315,6,Lucern
3004,4.41397,6,Vineyard
3006,0.546873,6,Maize
3007,0.337165,6,Lucern
3008,1.03514,6,Maize
3009,0.889223,6,Cotton
3010,2.10863,6,Maize
3013,0.666146,6,Lucern
3014,0.282941,6,Lucern
3015,1.63939,6,Lucern
3016,0.409996,6,Cotton
3017,1.26677,6,Vineyard
3018,2.55956,6,Cotton
3019,1.39511,6,Cotton
3020,1.36207,6,Vineyard
3021,3.84337,6,Vineyard
3022,1.68297,6,Vineyard
3023,3.02363,6,Cotton
3024,3.19979,6,Cotton
3025,2.62513,6,Cotton
3027,0.456283,6,Vineyard
3028,0.288818,6,Vacant
3029,1.33875,6,Grass
3033,1.20267,6,Vineyard
3035,1.23692,6,Maize
3036,3.73822,6,Lucern
3037,3.38267,6,Lucern
3038,3.91262,6,Vineyard
3040,2.5481,6,Lucern
3041,10.605,6,Lucern
3042,1.29314,6,Vineyard
3043,1.2497,6,Vineyard
3044,0.782739,6,Vineyard
3045,0.642126,6,Vineyard
3046,0.220641,6,Vineyard
3047,0.0404277,6,Vineyard
3048,0.354528,6,Vineyard
3049,1.62603,6,Vineyard
3050,1.24519,6,Vineyard
3052,1.63453,6,Lucern
3053,2.98822,6,Lucern
3054,1.79833,6,Lucern
3055,3.32427,6,Vineyard
3056,3.57684,6,Vineyard
3057,1.22965,6,Vineyard
3058,3.28401,6,Vacant
3059,2.79731,6,Vacant
3060,0.228019,6,Vineyard
3062,0.0924551,6,Vineyard
3063,0.193223,6,Vineyard
3064,1.58598,6,Vineyard
3065,1.6934,6,Lucern
3066,1.663,6,Lucern
3067,1.40834,6,Vacant
3068,0.965864,6,Vineyard
3070,0.423775,6,Vineyard
3071,0.0564342,6,Vineyard
3073,0.138641,6,Cotton
3074,0.337643,6,Cotton
3075,0.265968,6,Vineyard
3076,0.281994,6,Vineyard
3077,0.911751,6,Vineyard
3078,2.03482,6,Vineyard
3083,0.829175,6,Vineyard
3084,0.950566,6,Vineyard
3085,3.14895,6,Lucern
3086,4.33362,6,Lucern
3087,2.10335,6,Vacant
3088,2.22276,6,Cotton
3089,2.70107,6,Vineyard
3090,5.40598,6,Vineyard
3091,5.36424,6,Vineyard
3094,1.86099,6,Vineyard
3095,1.16225,6,Vineyard
3099,7.58926,2,Vineyard
3100,6.19788,2,Lucern
3101,2.80126,2,Lucern
3102,1.96695,2,Lucern
3103,2.21609,2,Lucern
3105,2.05948,2,Maize
3107,3.70284,4,Vineyard
3108,5.82432,4,Vineyard
3109,0.589838,4,Lucern
3110,0.362773,4,Lucern
3111,0.567481,4,Lucern
3112,3.21527,4,Lucern
3113,2.74536,4,Lucern
3114,3.79321,4,Vineyard
3116,0.617824,4,Vineyard
3120,0.738286,3,Vineyard
3121,1.91256,3,Vineyard
3122,1.10487,3,Lucern
3123,0.413216,3,Lucern
3125,1.14845,3,Vacant
3126,3.99522,7,Lucern
3127,4.33685,7,Maize
3128,2.06707,7,Maize
3129,2.31705,7,Maize
3130,1.4755,7,Maize
3133,3.44555,7,Lucern
3134,7.10855,7,Vineyard
3135,8.73261,7,Vineyard
3136,1.80795,7,Maize
3137,4.03062,7,Maize
3138,1.7149,7,Maize
3140,1.58271,7,Lucern
3141,5.86695,7,Maize
3142,3.34794,7,Vacant
3143,2.16875,7,Maize
3144,1.92552,7,Maize
3145,2.69259,7,Vineyard
3146,0.704807,7,Lucern
3147,1.62036,7,Vineyard
3148,3.07039,7,Vineyard
3149,2.81538,7,Lucern
3150,1.83265,7,Vineyard
3151,1.42959,7,Lucern
3152,1.67616,7,Lucern
3154,3.67346,3,Vacant
3155,0.929616,3,Lucern
3156,0.608463,3,Lucern
3157,2.76277,3,Vineyard
3158,1.63197,3,Lucern
3159,4.97342,3,Vineyard
3160,1.40349,3,Lucern
3161,0.91754,3,Vineyard
3162,4.72282,3,Vineyard
3164,2.39373,3,Vineyard
3165,0.500872,3,Vineyard
3167,1.8405,3,Vineyard
3169,1.4085,3,Vineyard
3170,1.63123,3,Vineyard
3171,1.72678,3,Vineyard
3172,0.963362,6,Lucern
3174,1.81959,6,Vineyard
3175,1.99993,6,Vineyard
3176,1.83395,6,Vineyard
3177,1.09168,6,Vineyard
3178,3.85597,6,Vineyard
3179,1.91045,6,Vineyard
3182,7.11928,6,Vineyard
3184,0.59493,6,Lucern
3185,2.15951,6,Vineyard
3186,2.85329,6,Vineyard
3187,0.910984,6,Vineyard
3188,1.10652,6,Vineyard
3189,1.56008,6,Vineyard
3190,0.441018,6,Vineyard
3191,1.04475,6,Vineyard
3193,4.48258,6,Vacant
3195,0.173846,6,Cotton
3196,0.533277,6,Cotton
3197,0.479082,6,Lucern
3198,0.860592,6,Lucern
3199,0.218531,6,Vineyard
3200,0.189969,6,Vineyard
3202,0.373362,6,Vineyard
3203,0.595283,6,Vacant
3205,1.19806,6,Vineyard
3206,3.20698,6,Lucern
3207,3.47869,6,Lucern
3209,0.851907,6,Vineyard
3210,0.418792,6,Vineyard
3211,0.360541,6,Vineyard
3212,0.688656,6,Lucern
3213,0.698681,6,Lucern
3214,0.761941,6,Vineyard
3215,1.39392,6,Vacant
3218,2.92914,3,Maize
3220,3.60358,3,Maize
3221,1.48594,3,Maize
3223,1.09217,3,Maize
3224,0.762776,3,Maize
3225,0.995242,3,Maize
3227,1.6301,3,Maize
3229,0.571462,3,Vineyard
3230,1.25565,3,Vineyard
3231,0.788512,3,Vineyard
3232,0.569048,3,Vineyard
3234,1.34456,3,Vacant
3235,2.20693,3,Vacant
3236,1.26097,3,Vacant
3237,11.1392,3,Vacant
3238,3.56282,3,Grass
3239,2.76487,3,Vineyard
3241,3.64296,3,Grass
3242,3.19268,3,Lucern
3243,2.33219,3,Vacant
3244,2.03598,3,Vineyard
3245,2.43183,3,Vineyard
3247,0.565466,3,Vineyard
3248,1.43812,3,Lucern
3249,3.19744,3,Lucern
3253,3.18545,3,Maize
3256,1.38448,3,Lucern
3257,1.34717,3,Vineyard
3258,0.665924,3,Vineyard
3259,0.239531,3,Vineyard
3260,2.76989,3,Vineyard
3261,1.4151,3,Vineyard
3262,5.46919,3,Vineyard
3264,3.0846,3,Lucern
3265,3.27212,3,Maize
3267,1.96457,3,Vineyard
3268,4.74617,3,Lucern
3272,0.376312,3,Vineyard
3273,0.533988,1,Vineyard
3274,7.8436,7,Vineyard
3276,3.21052,7,Vacant
3277,5.74886,7,Vacant
3278,6.11239,7,Vacant
3280,5.40072,7,Vacant
3281,18.3849,7,Vacant
3282,1.30028,7,Vineyard
3283,2.12326,7,Vacant
3284,1.43219,7,Vacant
3286,2.86806,7,Vineyard
3288,8.95686,6,Cotton
3289,0.657663,6,Lucern
3291,1.40966,6,Lucern
3292,5.26213,6,Maize
3293,1.50024,6,Maize
3295,1.73672,6,Maize
3297,0.76982,6,Maize
3299,2.79703,6,Vineyard
3300,3.89125,6,Vacant
3301,4.22611,6,Vacant
3302,1.09037,6,Vineyard
3305,2.36501,5,Vineyard
3306,3.33778,5,Vineyard
3307,2.91507,5,Vineyard
3308,0.789685,6,Vineyard
3309,0.921339,5,Vineyard
3310,1.31284,5,Vineyard
3311,2.11924,5,Vineyard
3313,1.02945,5,Vacant
3314,8.95371,5,Vineyard
3316,0.157793,5,"Vineyard & Pecan (""Intercrop"")"
3317,0.462715,5,Vineyard
3318,1.83665,5,Vacant
3319,1.31078,5,Vacant
3321,0.768237,5,Vineyard
3323,1.78794,5,Vineyard
3324,1.531,5,Vineyard
3325,1.97347,5,Vineyard
3326,1.60712,5,Vacant
3329,1.79701,5,Vineyard
3333,2.2772,5,Vineyard
3335,3.02995,5,Vacant
3336,0.554504,5,Vineyard
3338,0.535042,5,Vacant
3340,0.804657,4,Vineyard
3342,0.803714,4,Vineyard
3343,0.565699,4,Lucern
3345,1.45003,4,Lucern
3346,2.5403,4,Vineyard
3347,0.996144,4,Vineyard
3348,1.18372,4,Lucern
3349,2.21703,4,Vineyard
3351,7.76668,5,Vineyard
3353,1.52454,5,Maize
3355,2.76352,5,Maize
3356,0.631627,5,Maize
3357,1.63623,5,Maize
3358,2.81126,5,Maize
3359,4.0854,5,Maize
3360,4.29216,5,Maize
3361,3.91195,5,Maize
3362,1.65854,5,Maize
3363,2.01882,5,Maize
3364,3.85158,5,Vineyard
3365,2.43314,5,Vineyard
3366,1.72494,5,Vineyard
3367,2.09271,5,Vineyard
3369,4.09777,5,Vineyard
3371,3.81681,5,Vineyard
3372,8.31433,5,Vineyard
3373,3.59318,5,Vineyard
3375,1.8293,5,Vineyard
3376,4.54851,5,Vineyard
3379,4.43424,5,Vineyard
3382,0.631806,2,Vineyard
3383,3.97294,2,Vineyard
3385,1.41937,2,Lucern
3387,2.11963,2,Lucern
3388,1.2447,2,Maize
3389,1.47329,2,Lucern
3390,1.29942,2,Lucern
3391,1.9892,2,Lucern
3393,7.39182,2,Lucern
3394,2.64234,2,Lucern
3395,2.91967,2,Lucern
3396,2.16711,2,Lucern
3402,2.77701,3,Pecan
3403,4.27254,3,Pecan
3405,1.55663,3,Pecan
3407,0.890712,3,Pecan
3408,1.20052,3,Pecan
3412,2.10369,3,Pecan
3416,6.63317,1,Pecan
3417,12.8175,1,Pecan
3419,11.0622,3,Pecan
3420,4.47459,3,Pecan
3421,5.38493,3,Pecan
3423,6.30076,1,Pecan
3424,5.7251,1,Pecan
3425,5.9736,1,Pecan
3426,4.01062,1,Pecan
3428,7.00066,3,Pecan
3429,0.900876,3,Pecan
3430,1.13374,3,Pecan
3432,2.59851,1,Pecan
3433,1.78719,3,Pecan
3434,2.67864,3,Pecan
3436,2.32669,3,Pecan
3438,7.53938,1,Pecan
3440,1.43553,3,Pecan
3441,1.89692,3,Pecan
3442,3.40487,3,Pecan
3444,4.7236,4,Pecan
3445,2.023,5,Pecan
3446,8.23637,2,Pecan
3447,3.67554,2,Pecan
3448,1.5434,5,Pecan
3449,0.425336,5,Pecan
3450,1.93904,5,Pecan
3451,0.616065,5,Pecan
3452,10.5334,5,Pecan
3453,1.11985,5,Pecan
3455,3.42474,2,Pecan
3456,1.1986,2,Pecan
3457,1.20527,2,Pecan
3458,2.37795,4,Pecan
3459,0.954805,4,Pecan
3461,2.67667,4,Pecan
3462,1.2765,4,Pecan
3464,2.16086,5,Pecan
3465,1.45856,5,Pecan
3466,1.98587,5,Pecan
3467,0.894531,5,Pecan
3468,3.69056,5,Pecan
3469,3.99508,5,Pecan
3470,3.92077,5,Pecan
3473,3.15816,6,Pecan
3474,2.67997,6,Pecan
3476,1.68494,5,Pecan
3477,2.55221,5,Pecan
3478,2.31183,5,Pecan
3479,1.305,5,Pecan
3480,0.669298,5,Pecan
3481,0.273783,5,Pecan
3487,3.81611,5,Pecan
3488,5.1723,5,Pecan
3489,1.41395,1,Pecan
3491,2.07462,1,Pecan
3492,0.374847,1,Pecan
3493,1.48215,1,Pecan
3494,4.4212,1,Pecan
3495,2.83566,3,Pecan
3496,2.48997,3,Pecan
3497,1.4242,3,Pecan
3498,3.16214,1,Pecan
3499,2.64992,1,Pecan
3501,0.416052,3,Pecan
3502,35.9046,3,Pecan
3503,52.7231,3,Pecan
3504,0.435762,4,Pecan
3505,0.826405,4,Pecan
3506,0.311111,4,Pecan
3507,3.21716,4,Pecan
3509,1.27745,2,Pecan
3513,1.77832,2,Pecan
3515,5.36702,1,Pecan
3517,4.7271,4,Pecan
3518,2.09261,4,Pecan
3520,4.99667,4,Pecan
3521,5.9444,2,Pecan
3526,1.23801,5,Pecan
3527,1.61091,5,Pecan
3529,1.97755,5,Pecan
3531,2.99608,5,Pecan
3535,5.62962,2,Pecan
3537,4.55203,2,Pecan
3538,2.63127,2,Pecan
3539,0.807909,2,Pecan
3540,1.75114,4,Pecan
3542,1.21579,4,Pecan
3543,0.819035,4,Pecan
3544,2.65979,4,Pecan
3545,2.85511,4,Pecan
3546,2.23669,4,Pecan
3547,2.71457,5,Pecan
3548,3.27021,3,Pecan
3549,1.35413,3,Pecan
3552,3.29061,4,Pecan
3554,2.51961,4,Pecan
3555,1.41863,4,Pecan
3556,1.00786,4,Pecan
3557,3.3815,4,Pecan
3559,0.833545,4,Pecan
3561,4.9753,3,Pecan
3562,0.677247,3,Pecan
3563,7.08386,1,Pecan
3564,7.81072,3,Pecan
3565,12.1049,3,Pecan
3566,3.40783,3,Pecan
3567,1.69834,3,Pecan
3568,1.99141,3,Pecan
3570,1.77804,3,Pecan
3571,5.6546,3,Pecan
3572,2.24057,3,Pecan
3573,1.65979,3,Pecan
3574,1.59053,5,Pecan
3575,2.88465,6,Pecan
3576,1.75241,0,Pecan
3577,8.51451,0,Pecan
3578,2.91175,6,Pecan
3580,0.680934,6,Pecan
3581,1.47866,3,Pecan
3582,0.766534,3,Pecan
3583,0.13117,3,Pecan
3585,25.197,3,Pecan
3586,1.38806,3,Pecan
3587,1.2948,3,Pecan
3589,0.407308,3,Pecan
3590,1.1812,3,Pecan
3591,1.50796,3,Pecan
3592,1.24974,3,Pecan
3593,0.305973,3,Pecan
3594,0.198049,3,Pecan
3596,9.91648,7,Pecan
3597,1.94837,7,Pecan
3598,4.66092,7,Pecan
3599,4.82975,7,Pecan
3600,7.54383,7,Pecan
3602,5.14485,6,Pecan
3603,0.774865,3,Pecan
